,0,1,2,3,4,5,6,7,8,9,10
119,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093803_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093803_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008944_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008905_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119804_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000333608_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008944_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008905_1_front.jpg
120,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093803_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000333608_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093803_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000129101_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119804_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008926_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008905_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000270701_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008928_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008927_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119804_2_side.jpg
121,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000129101_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000684101_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008928_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000295804_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000247601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000307401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000730001_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000187501_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008926_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000373401_1_front.jpg
122,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008928_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000760701_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000273501_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000757001_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000129101_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000480701_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000076301_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000187503_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_1_front.jpg
123,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000684101_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000009404_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008917_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000325201_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008904_2_side.jpg
124,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008902_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640702_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_2_side.jpg
125,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008902_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640702_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_2_side.jpg
126,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008902_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640702_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_2_side.jpg
127,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640702_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008902_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_2_side.jpg
128,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640702_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008902_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_2_side.jpg
129,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008902_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640702_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_2_side.jpg
130,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640702_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008902_2_side.jpg
131,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640702_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008902_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_2_side.jpg
132,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000582601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000325201_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008926_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000307401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000190303_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000480701_3_back.jpg
133,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640702_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008902_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000247601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119802_2_side.jpg
134,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000582601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008926_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000325201_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000480701_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000190303_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000307401_1_front.jpg
135,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000729701_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008927_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008903_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008926_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000247601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000729701_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008927_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000243904_7_additional.jpg
136,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119804_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119804_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000065301_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008905_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000065301_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000582601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000405101_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000026501_7_additional.jpg
137,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119804_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119804_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000582601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000009404_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000082601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008905_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000307401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119803_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000065304_3_back.jpg
138,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119804_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000119804_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000065301_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000582601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008929_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000582601_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008905_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008901_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000334101_7_additional.jpg
